,CustomerID,TenureMonths,MonthlyCharges,ContractType,InternetService,PaymentMethod,Churn,Churn_Flag
6470,CUST103429,22,70.06,Month-to-month,DSL,Electronic check,no,0
6471,CUST103334,77,30.93,Month-to-month,DSL,Electronic check,yes,1
6472,CUST102199,0,103.21,Month-to-month,DSL,electronic check,no,0
6473,CUST106104,20,119.37,One year,,Bank transfer,yes,1
6474,CUST106005,1,59.38,Month-to-month,DSL,Electronic check,yes,1
6475,CUST106724,37,72.48,Month-to-month,Fiber optic,Electronic check,no,0
6476,CUST101359,49,119.36,Month-to-month,DSL,Bank transfer,yes,1
6477,CUST110500,17,44.5,Month-to-month,Fiber optic,Bank transfer,no,0
6478,CUST109399,13,70.06,Two year,DSL,Credit card,no,0
6479,CUST104826,39,48.74,One year,Fiber optic,Credit card,no,0
6480,CUST102209,26,67.87,Month-to-month,DSL,Electronic check,no,0
6481,CUST104188,20,70.06,Two year,DSL,,no,0
6482,CUST110242,23,74.59,Month-to-month,Fiber optic,Credit card,yes,1
6483,CUST109558,6,72.97,Month-to-month,Fiber optic,Electronic check,no,0
6484,CUST103711,16,107.79,Month-to-month,Fiber optic,Credit card,no,0
6485,CUST100143,10,70.06,Two year,Fiber optic,Credit card,no,0
6486,CUST100847,30,53.22,Two year,DSL,Mailed check,yes,1
6487,CUST109783,28,117.22,Month-to-month,DSL,Mailed check,no,0
6488,CUST102002,8,71.94,Month-to-month,DSL,Bank transfer,yes,1
6489,CUST102475,27,102.27,Month-to-month,No,Mailed check,no,0
6490,CUST100682,20,55.85,One year,DSL,Mailed check,no,0
6491,CUST107042,21,112.23,One year,No,Credit card,no,0
6492,CUST103358,18,117.86,One year,DSL,electronic check,no,0
6493,CUST102830,5,104.45,Month-to-month,No,Electronic check,no,0
6494,CUST105013,15,48.86,Month-to-month,Fiber optic,Mailed check,no,0
6495,CUST106830,6,70.06,One year,Fiber optic,Bank transfer,no,0
6496,CUST110467,21,20.7,Month-to-month,Fiber optic,Bank transfer,no,0
6497,CUST101783,8,82.45,,Fiber optic,Electronic check,no,0
6498,CUST104241,5,70.06,Two year,Fiber optic,Electronic check,no,0
6499,CUST101066,6,28.34,Month-to-month,Fiber optic,,yes,1
6500,CUST101679,27,110.41,Month-to-month,Fiber optic,Bank transfer,nan,0
6501,CUST101107,33,112.78,Month-to-month,No,Bank transfer,yes,1
6502,CUST106350,20,35.69,Two year,DSL,Bank transfer,no,0
6503,CUST103560,5,112.57,Month-to-month,DSL,Credit card,no,0
6504,CUST100985,0,101.5,Month-to-month,DSL,Mailed check,yes,1
6505,CUST108875,50,70.06,Two year,No,Credit card,yes,1
6506,CUST108839,21,84.78,Month-to-month,DSL,Electronic check,no,0
6507,CUST107000,31,42.72,Two year,Fiber optic,Mailed check,nan,0
6508,CUST102576,58,48.83,Month-to-month,Fiber optic,Electronic check,no,0
6509,CUST103613,13,88.33,Two year,No,Mailed check,no,0
6510,CUST105063,54,22.02,Month-to-month,Fiber optic,Credit card,no,0
6511,CUST101147,23,89.45,Month-to-month,No,Electronic check,no,0
6512,CUST108461,15,24.33,,Fiber optic,Credit card,yes,1
6513,CUST101466,41,78.54,Month-to-month,DSL,Bank transfer,no,0
6514,CUST101033,22,56.87,,DSL,Electronic check,yes,1
6515,CUST108574,36,23.55,Month-to-month,DSL,Bank transfer,yes,1
6516,CUST102689,22,32.28,One year,No,Credit card,no,0
6517,CUST110225,20,27.87,One year,No,Bank transfer,no,0
6518,CUST100620,15,55.39,Month-to-month,DSL,Bank transfer,yes,1
6519,CUST106323,6,47.26,One year,No,Bank transfer,no,0
6520,CUST102843,11,55.34,Two year,Fiber optic,Credit card,yes,1
6521,CUST106780,12,41.34,One year,Fiber optic,Credit card,no,0
6522,CUST108411,14,87.82,Two year,No,Credit card,no,0
6523,CUST110425,35,70.06,Two year,No,Credit card,no,0
6524,CUST103075,34,70.06,One year,DSL,Bank transfer,yes,1
6525,CUST109388,13,83.5,One year,Fiber optic,Credit card,yes,1
6526,CUST100491,54,42.1,Month-to-month,DSL,Bank transfer,no,0
6527,CUST105871,11,103.79,Month-to-month,Fiber optic,,no,0
6528,CUST106651,7,91.67,month to month,Fiber optic,Credit card,no,0
6529,CUST103587,38,107.26,Month-to-month,No,electronic check,no,0
6530,CUST100058,24,47.56,Month-to-month,No,Electronic check,yes,1
6531,CUST108691,21,9999.0,Month-to-month,Fiber optic,Bank transfer,no,0
6532,CUST109566,53,59.01,Month-to-month,DSL,Credit card,no,0
6533,CUST108323,7,62.32,Two year,Fiber optic,Credit card,yes,1
6534,CUST101479,30,100.96,Month-to-month,Fiber optic,Electronic check,no,0
6535,CUST108546,24,88.25,One year,Fiber optic,Credit card,no,0
6536,CUST107957,44,9999.0,Two year,Fiber optic,Mailed check,yes,1
6537,CUST102875,22,94.98,Month-to-month,DSL,Bank transfer,no,0
6538,CUST109077,26,76.94,Two year,DSL,Bank transfer,no,0
6539,CUST102506,16,110.87,Month-to-month,DSL,Electronic check,no,0
6540,CUST100049,26,63.43,Month-to-month,DSL,Electronic check,no,0
6541,CUST110446,17,92.57,One year,No,Credit card,no,0
6542,CUST102234,38,84.57,Month-to-month,Fiber optic,Mailed check,yes,1
6543,CUST107339,17,64.76,One year,Fiber optic,Mailed check,no,0
6544,CUST107420,34,76.0,Month-to-month,DSL,Mailed check,yes,1
6545,CUST106707,21,119.25,Month-to-month,Fiber optic,Credit card,no,0
6546,CUST110919,20,39.3,Two year,Fiber optic,Mailed check,nan,0
6547,CUST109584,12,67.6,Month-to-month,No,Credit card,nan,0
6548,CUST105925,31,51.23,Month-to-month,No,Electronic check,no,0
6549,CUST106078,9,31.32,Month-to-month,DSL,Credit card,no,0
6550,CUST104809,16,35.15,Two year,DSL,Mailed check,yes,1
6551,CUST103271,22,101.61,month to month,DSL,Bank transfer,no,0
6552,CUST103847,29,101.7,,Fiber optic,Mailed check,nan,0
6553,CUST110924,7,45.66,One year,Fiber optic,Electronic check,yes,1
6554,CUST104107,13,41.46,Month-to-month,Fiber optic,Mailed check,no,0
6555,CUST100707,2,45.34,Month-to-month,DSL,Credit card,no,0
6557,CUST106109,39,106.46,Month-to-month,DSL,Credit card,no,0
6558,CUST100757,38,81.86,,Fiber optic,Mailed check,no,0
6559,CUST104708,44,27.39,Two year,No,Electronic check,no,0
6560,CUST101030,21,70.06,Month-to-month,Fiber optic,Bank transfer,no,0
6561,CUST101786,14,21.35,Month-to-month,Fiber optic,,no,0
6562,CUST100662,5,105.28,Month-to-month,Fiber optic,Credit card,no,0
6563,CUST109548,20,77.97,Two year,No,Electronic check,no,0
6564,CUST102081,35,60.68,Two year,Fiber optic,Electronic check,no,0
6565,CUST110569,74,64.26,Month-to-month,No,Mailed check,no,0
6566,CUST105893,15,74.4,Month-to-month,Fiber optic,Mailed check,no,0
6567,CUST107704,75,74.9,Month-to-month,Fiber optic,Mailed check,yes,1
6568,CUST100656,11,87.7,One year,No,Electronic check,no,0
6569,CUST101447,2,43.92,Month-to-month,DSL,Mailed check,no,0
6570,CUST108415,21,40.51,Month-to-month,DSL,Mailed check,no,0
6571,CUST107987,32,82.55,One year,Fiber optic,electronic check,yes,1
6572,CUST102072,12,55.26,Month-to-month,DSL,Bank transfer,no,0
6573,CUST110834,18,75.55,Two year,Fiber optic,,no,0
6574,CUST109074,46,58.66,Month-to-month,DSL,Bank transfer,no,0
6575,CUST108755,20,33.22,Two year,DSL,Electronic check,no,0
6576,CUST104862,25,37.74,Month-to-month,DSL,Mailed check,no,0
6577,CUST109631,37,83.53,Month-to-month,,Credit card,no,0
6578,CUST108617,20,52.77,Month-to-month,Fiber optic,Mailed check,no,0
6579,CUST106137,2,115.29,,No,Bank transfer,no,0
6580,CUST104359,11,86.82,One year,DSL,Bank transfer,yes,1
6581,CUST100897,37,105.14,,DSL,Mailed check,no,0
6582,CUST107943,32,28.77,One year,DSL,Mailed check,no,0
6583,CUST105153,33,46.57,Month-to-month,DSL,Mailed check,no,0
6584,CUST104108,28,74.46,Two year,Fiber optic,Mailed check,no,0
6585,CUST104246,10,27.7,Month-to-month,Fiber optic,Electronic check,no,0
6586,CUST105537,16,56.17,Month-to-month,Fiber optic,Bank transfer,no,0
6587,CUST104046,25,26.0,One year,No,,no,0
6588,CUST101962,25,72.66,One year,DSL,Electronic check,nan,0
6589,CUST101063,15,61.08,Month-to-month,Fiber optic,Credit card,no,0
6590,CUST106901,21,111.07,Month-to-month,No,electronic check,no,0
6591,CUST106183,19,9999.0,Month-to-month,DSL,Mailed check,yes,1
6592,CUST103679,12,32.42,Month-to-month,Fiber optic,Electronic check,yes,1
6593,CUST101575,66,112.65,One year,DSL,Mailed check,nan,0
6594,CUST107937,54,108.74,Month-to-month,No,Bank transfer,yes,1
6595,CUST106464,3,70.06,One year,DSL,Bank transfer,no,0
6596,CUST100225,65,117.59,Month-to-month,Fiber optic,Credit card,no,0
6597,CUST104396,13,44.12,Two year,,Mailed check,yes,1
6598,CUST106520,12,30.02,Two year,Fiber optic,Bank transfer,no,0
6599,CUST100113,33,109.88,Month-to-month,No,Electronic check,no,0
6600,CUST101134,20,44.94,Month-to-month,Fiber optic,Electronic check,yes,1
6601,CUST107306,84,70.06,Two year,Fiber optic,Bank transfer,no,0
6602,CUST107600,33,23.08,Month-to-month,DSL,,no,0
6603,CUST104694,7,50.8,Month-to-month,Fiber optic,Bank transfer,yes,1
6604,CUST106805,27,36.81,Month-to-month,Fiber optic,Electronic check,yes,1
6605,CUST109721,11,102.83,Month-to-month,No,Credit card,no,0
6606,CUST103651,9,104.71,Month-to-month,Fiber optic,Mailed check,yes,1
6607,CUST102764,33,98.96,Month-to-month,DSL,Mailed check,no,0
6608,CUST100285,59,77.08,month to month,DSL,Bank transfer,no,0
6609,CUST108090,12,90.85,One year,Fiber optic,Mailed check,yes,1
6610,CUST100526,23,113.05,Two year,Fiber optic,Mailed check,no,0
6611,CUST100934,18,38.71,Two year,DSL,Electronic check,no,0
6612,CUST107913,30,87.4,Two year,DSL,Credit card,no,0
6613,CUST108537,30,31.57,Month-to-month,DSL,Mailed check,no,0
6614,CUST103300,8,76.3,Two year,Fiber optic,Credit card,no,0
6615,CUST109625,29,29.65,Month-to-month,Fiber optic,Mailed check,no,0
6616,CUST106887,36,80.53,Month-to-month,DSL,Mailed check,no,0
6617,CUST110063,22,119.69,Month-to-month,Fiber optic,Electronic check,no,0
6618,CUST103800,15,39.71,Two year,DSL,Mailed check,no,0
6619,CUST110247,7,66.61,month to month,Fiber optic,Credit card,no,0
6620,CUST101420,65,70.06,Month-to-month,Fiber optic,,yes,1
6621,CUST105305,0,82.52,Month-to-month,DSL,Mailed check,no,0
6622,CUST103834,38,76.8,One year,,electronic check,yes,1
6623,CUST101706,44,83.47,Two year,,Credit card,no,0
6624,CUST107974,5,24.95,Two year,DSL,Mailed check,no,0
6625,CUST101561,9,106.46,Month-to-month,No,Credit card,no,0
6626,CUST106011,7,29.31,Month-to-month,No,Credit card,no,0
6627,CUST110723,20,108.76,Month-to-month,Fiber optic,Bank transfer,yes,1
6628,CUST104271,0,93.67,Month-to-month,No,Electronic check,nan,0
6629,CUST110699,12,55.61,Month-to-month,,Credit card,no,0
6630,CUST109608,25,26.13,Month-to-month,Fiber optic,Mailed check,yes,1
6631,CUST106990,24,48.72,Month-to-month,DSL,Credit card,yes,1
6632,CUST110854,22,70.06,Month-to-month,Fiber optic,Mailed check,no,0
6633,CUST109443,18,9999.0,One year,Fiber optic,Bank transfer,nan,0
6634,CUST101246,8,90.5,Month-to-month,No,Credit card,no,0
6635,CUST105502,22,47.8,One year,DSL,,yes,1
6636,CUST101148,26,70.06,One year,Fiber optic,Credit card,yes,1
6637,CUST107758,33,20.15,,DSL,Mailed check,no,0
6638,CUST105235,48,70.06,Month-to-month,Fiber optic,Electronic check,no,0
6639,CUST104304,13,81.61,Month-to-month,DSL,Bank transfer,yes,1
6640,CUST110451,25,74.32,Month-to-month,DSL,Electronic check,no,0
6641,CUST109145,13,31.54,Two year,DSL,Bank transfer,no,0
6642,CUST107282,26,69.37,Month-to-month,,Credit card,no,0
6643,CUST101815,22,36.01,One year,DSL,Credit card,yes,1
6644,CUST107152,15,29.29,,No,Credit card,no,0
6645,CUST102350,40,69.68,Month-to-month,No,Electronic check,yes,1
6646,CUST106295,41,104.39,month to month,Fiber optic,Credit card,yes,1
6647,CUST103067,3,40.27,One year,No,Electronic check,no,0
6648,CUST108806,32,27.36,Month-to-month,,Credit card,yes,1
6649,CUST106833,1,116.78,One year,No,Mailed check,no,0
6650,CUST106682,33,30.93,Month-to-month,Fiber optic,Mailed check,no,0
6651,CUST110433,19,110.66,Two year,Fiber optic,Credit card,no,0
6652,CUST102161,10,42.48,One year,DSL,Credit card,no,0
6653,CUST101809,31,62.39,Two year,DSL,Bank transfer,no,0
6654,CUST100666,34,33.32,Month-to-month,No,Credit card,no,0
6655,CUST100559,34,95.49,Two year,DSL,Electronic check,no,0
6656,CUST108338,58,87.28,One year,Fiber optic,Electronic check,no,0
6657,CUST109165,17,33.65,Month-to-month,Fiber optic,Bank transfer,yes,1
6658,CUST110496,14,103.16,One year,Fiber optic,Mailed check,no,0
6659,CUST104424,20,43.27,Month-to-month,DSL,Credit card,yes,1
6660,CUST100024,33,62.28,Month-to-month,No,Bank transfer,no,0
6661,CUST104627,49,33.74,Month-to-month,,Electronic check,no,0
6662,CUST105858,34,30.12,Month-to-month,DSL,Electronic check,yes,1
6663,CUST109118,24,57.01,Two year,Fiber optic,Credit card,no,0
6664,CUST108153,10,57.52,Month-to-month,,,nan,0
6665,CUST106835,14,41.46,Two year,,Bank transfer,yes,1
6666,CUST110728,36,23.87,Two year,DSL,Credit card,no,0
6667,CUST110991,9,119.88,One year,DSL,Bank transfer,no,0
6668,CUST103532,4,96.4,Month-to-month,Fiber optic,Electronic check,no,0
6669,CUST105307,11,70.06,Two year,Fiber optic,Electronic check,no,0
6670,CUST107874,56,86.06,Month-to-month,Fiber optic,Credit card,no,0
6671,CUST104398,65,50.24,Month-to-month,,Mailed check,no,0
6672,CUST106271,10,53.19,One year,DSL,Electronic check,yes,1
6673,CUST107003,33,59.88,One year,No,Credit card,yes,1
6674,CUST107176,20,70.06,Month-to-month,DSL,Credit card,yes,1
6675,CUST103792,67,64.31,Month-to-month,Fiber optic,Mailed check,no,0
6676,CUST110828,24,91.77,Month-to-month,Fiber optic,Bank transfer,no,0
6677,CUST108188,19,24.32,Month-to-month,DSL,Bank transfer,no,0
6678,CUST106265,18,72.1,One year,DSL,Bank transfer,no,0
6679,CUST106091,20,54.56,Month-to-month,DSL,Bank transfer,no,0
6680,CUST106621,16,39.6,One year,Fiber optic,Credit card,yes,1
6681,CUST110472,26,70.06,Month-to-month,Fiber optic,Credit card,no,0
6682,CUST110133,28,26.54,Month-to-month,,Mailed check,yes,1
6683,CUST103061,17,72.32,Month-to-month,No,Electronic check,no,0
6684,CUST109469,10,65.7,One year,DSL,Mailed check,no,0
6685,CUST101187,54,107.6,Month-to-month,Fiber optic,Bank transfer,no,0
6686,CUST107146,70,70.06,Month-to-month,Fiber optic,,no,0
6687,CUST110328,23,49.82,Two year,DSL,,no,0
6688,CUST109067,4,105.68,One year,Fiber optic,Credit card,no,0
6689,CUST104203,42,61.1,Month-to-month,DSL,Credit card,no,0
6690,CUST108228,20,52.37,Month-to-month,No,Credit card,no,0
6691,CUST107837,20,111.64,Month-to-month,Fiber optic,Mailed check,no,0
6692,CUST105281,27,77.27,Month-to-month,Fiber optic,Electronic check,yes,1
6693,CUST108943,35,108.76,Month-to-month,DSL,Credit card,yes,1
6694,CUST101132,28,109.08,One year,DSL,Credit card,nan,0
6695,CUST103136,3,100.31,Month-to-month,DSL,Mailed check,yes,1
6696,CUST106463,16,77.02,,No,Bank transfer,yes,1
6697,CUST103085,23,31.59,month to month,Fiber optic,Mailed check,no,0
6698,CUST106617,20,23.82,One year,No,Bank transfer,no,0
6699,CUST101275,28,41.34,One year,DSL,Credit card,no,0
6700,CUST101384,20,24.96,One year,DSL,Credit card,no,0
6701,CUST107735,29,98.09,Month-to-month,Fiber optic,Bank transfer,no,0
6702,CUST101069,28,53.98,Month-to-month,Fiber optic,Electronic check,no,0
6703,CUST110278,69,47.46,Two year,DSL,Credit card,no,0
6704,CUST108371,23,102.14,One year,DSL,Bank transfer,yes,1
6705,CUST108659,11,100.87,,DSL,Electronic check,yes,1
6706,CUST107972,22,70.06,Month-to-month,DSL,Credit card,no,0
6707,CUST109916,49,33.38,One year,No,Bank transfer,no,0
6708,CUST105964,8,69.78,Month-to-month,Fiber optic,Mailed check,yes,1
6709,CUST108283,73,77.56,month to month,Fiber optic,Credit card,yes,1
6710,CUST110491,2,33.15,Month-to-month,DSL,Credit card,yes,1
6711,CUST106475,19,70.06,Month-to-month,DSL,Credit card,no,0
6712,CUST100948,16,37.72,Two year,Fiber optic,Mailed check,yes,1
6713,CUST105412,6,70.06,Month-to-month,DSL,,no,0
6714,CUST102706,19,32.93,Two year,Fiber optic,Credit card,no,0
6715,CUST108329,5,85.43,Month-to-month,Fiber optic,Bank transfer,no,0
6716,CUST105460,22,105.28,Month-to-month,Fiber optic,Electronic check,nan,0
6717,CUST107283,29,26.75,One year,DSL,Electronic check,no,0
6718,CUST107879,16,78.48,Month-to-month,DSL,Credit card,no,0
6719,CUST102270,20,23.04,Month-to-month,DSL,Bank transfer,no,0
6720,CUST106443,7,29.6,month to month,DSL,Electronic check,no,0
6721,CUST103484,38,99.88,Month-to-month,Fiber optic,Mailed check,no,0
6722,CUST102137,16,117.63,Month-to-month,DSL,Bank transfer,no,0
6723,CUST105016,29,49.59,Two year,Fiber optic,Credit card,no,0
6724,CUST108962,12,24.02,One year,Fiber optic,Mailed check,no,0
6725,CUST105332,39,87.29,Month-to-month,Fiber optic,Electronic check,no,0
6726,CUST107687,52,101.5,Two year,,Bank transfer,no,0
6727,CUST100759,5,112.13,Month-to-month,Fiber optic,Credit card,no,0
6728,CUST105566,33,27.56,Month-to-month,Fiber optic,Credit card,no,0
6729,CUST100259,26,80.4,Month-to-month,No,Bank transfer,no,0
6731,CUST101487,25,58.54,month to month,DSL,Electronic check,no,0
6732,CUST101190,22,20.95,month to month,Fiber optic,Bank transfer,no,0
6733,CUST101202,28,80.33,One year,No,Credit card,no,0
6734,CUST101038,37,70.06,Month-to-month,No,Mailed check,yes,1
6735,CUST100585,29,35.68,One year,Fiber optic,Electronic check,yes,1
6736,CUST103874,20,56.56,Month-to-month,Fiber optic,Credit card,yes,1
6737,CUST103837,14,45.77,Two year,Fiber optic,Electronic check,no,0
6738,CUST105425,53,21.38,One year,Fiber optic,Credit card,no,0
6739,CUST102531,35,72.87,Month-to-month,DSL,Bank transfer,no,0
6740,CUST110516,53,20.6,Month-to-month,DSL,Bank transfer,no,0
6741,CUST107755,44,57.17,One year,Fiber optic,Mailed check,no,0
6742,CUST102090,1,54.23,Month-to-month,Fiber optic,Electronic check,no,0
6743,CUST103734,29,100.19,Month-to-month,No,Credit card,no,0
6744,CUST102080,9,70.06,Month-to-month,Fiber optic,Electronic check,no,0
6745,CUST110273,8,100.63,Two year,Fiber optic,,yes,1
6746,CUST106306,20,104.87,,,Bank transfer,nan,0
6747,CUST100170,24,95.31,Two year,Fiber optic,Bank transfer,yes,1
6748,CUST104456,23,97.38,One year,Fiber optic,electronic check,yes,1
6749,CUST108334,18,46.66,,Fiber optic,Mailed check,no,0
6750,CUST110108,28,64.67,Two year,,Bank transfer,yes,1
6751,CUST110468,10,81.15,Two year,Fiber optic,Credit card,yes,1
6752,CUST101001,18,110.8,Month-to-month,No,Credit card,no,0
6753,CUST105396,8,53.54,One year,DSL,Bank transfer,no,0
6754,CUST102483,5,105.04,Month-to-month,DSL,Bank transfer,yes,1
6755,CUST100180,29,93.1,Month-to-month,No,Bank transfer,yes,1
6756,CUST109785,7,60.14,One year,DSL,electronic check,no,0
6757,CUST109594,20,60.01,Two year,No,Electronic check,no,0
6758,CUST105505,40,99.25,Month-to-month,DSL,Credit card,no,0
6759,CUST109445,18,70.06,Month-to-month,No,Credit card,no,0
6760,CUST107915,8,102.43,One year,DSL,Bank transfer,yes,1
6761,CUST101322,17,70.06,Month-to-month,Fiber optic,,no,0
6762,CUST108111,2,28.78,Month-to-month,Fiber optic,Bank transfer,no,0
6763,CUST106174,18,63.9,month to month,Fiber optic,Electronic check,yes,1
6764,CUST108134,19,32.01,Two year,DSL,Credit card,nan,0
6765,CUST104782,25,70.06,Month-to-month,Fiber optic,Electronic check,no,0
6766,CUST103725,22,48.07,Two year,DSL,Electronic check,no,0
6767,CUST107694,9,59.6,Month-to-month,DSL,Bank transfer,no,0
6768,CUST100069,87,24.59,Month-to-month,No,Credit card,no,0
6769,CUST100751,22,84.29,Month-to-month,No,Mailed check,no,0
6770,CUST109339,28,42.0,Month-to-month,Fiber optic,Credit card,no,0
6772,CUST107234,40,41.62,Two year,No,Mailed check,no,0
6773,CUST107762,23,28.57,Two year,Fiber optic,Electronic check,nan,0
6774,CUST101808,23,33.85,Two year,Fiber optic,Electronic check,no,0
6775,CUST105374,25,46.16,Month-to-month,Fiber optic,Credit card,nan,0
6776,CUST102974,30,89.34,Month-to-month,DSL,Mailed check,no,0
6777,CUST106566,11,59.18,Two year,Fiber optic,Credit card,no,0
6778,CUST101693,9,103.36,Two year,DSL,Credit card,no,0
6779,CUST109426,9,29.56,Two year,No,Bank transfer,no,0
6780,CUST109198,49,82.24,Month-to-month,DSL,Electronic check,yes,1
6781,CUST110970,20,101.54,Month-to-month,Fiber optic,Electronic check,no,0
