CustomerID,TenureMonths,MonthlyCharges,ContractType,InternetService,PaymentMethod,Churn
CUST102080,9.0,unknown,Month-to-month,Fiber optic,Electronic check,No
CUST110273,8.0,100.63,Two year,Fiber optic,,Yes
CUST106306,,104.87,,,Bank transfer,
CUST100170,24.0,95.31,Two year,Fiber optic,Bank transfer,Yes
CUST104456,23.0,97.38,One year,Fiber optic, electronic check ,Yes
CUST108334,18.0,46.66,,Fiber optic,Mailed check,No
CUST110108,28.0,64.67,Two year,,Bank transfer,Yes
CUST110468,10.0,81.15,Two year,Fiber optic,Credit card,Yes
CUST101001,18.0,110.8,Month-to-month,No,Credit card,No
CUST105396,8.0,53.54,One year,DSL,Bank transfer,NO 
CUST102483,5.0,105.04,Month-to-month,DSL,Bank transfer,Yes
CUST100180,29.0,93.1,Month-to-month,No,Bank transfer,Yes
CUST109785,7.0,60.14,One year,DSL, electronic check ,No
CUST109594,,60.01,Two year,No,Electronic check,No
CUST105505,40.0,99.25,Month-to-month,DSL,Credit card,No
CUST109445,18.0,unknown,Month-to-month,No,Credit card,No
CUST107915,8.0,102.43,One year,DSL,Bank transfer,Yes
CUST101322,17.0,,Month-to-month,Fiber optic,,No
CUST108111,2.0,28.78,Month-to-month,Fiber optic,Bank transfer,No
CUST106174,18.0,63.9,month to month,Fiber optic,Electronic check,Yes
CUST108134,19.0,32.01,Two year,DSL,Credit card,
CUST104782,25.0,unknown,Month-to-month,Fiber optic,Electronic check,No
CUST103725,22.0,48.07,Two year,DSL,Electronic check,No
CUST107694,9.0,59.6,Month-to-month,DSL,Bank transfer,No
CUST100069,87.0,24.59,Month-to-month,No,Credit card,No
CUST100751,22.0,84.29,Month-to-month,No,Mailed check,No
CUST109339,28.0,42.0,Month-to-month,Fiber optic,Credit card,No
CUST103939,14.0,33.02,Month-to-month,DSL,Mailed check,Yes
CUST107234,40.0,41.62,Two year,No,Mailed check,No
CUST107762,23.0,28.57,Two year,Fiber optic,Electronic check,
CUST101808,23.0,33.85,Two year,Fiber optic,Electronic check,No
CUST105374,25.0,46.16,Month-to-month,Fiber optic,Credit card,
CUST102974,30.0,89.34,Month-to-month,DSL,Mailed check,No
CUST106566,11.0,59.18,Two year,Fiber optic,Credit card,No
CUST101693,9.0,103.36,Two year,DSL,Credit card,No
CUST109426,9.0,29.56,Two year,No,Bank transfer,No
CUST109198,49.0,82.24,Month-to-month,DSL,Electronic check,Yes
CUST110970,,101.54,Month-to-month,Fiber optic,Electronic check,No
CUST101899,,68.52,Month-to-month,Fiber optic,Bank transfer,
CUST101310,41.0,9999.0,One year,No,Mailed check,Yes
CUST100016,12.0,23.55,One year,No,Mailed check,No
CUST107210,17.0,44.52,Month-to-month,DSL,Mailed check,No
CUST109013,22.0,,Month-to-month,,Mailed check,No
CUST104099,13.0,90.27,Month-to-month,DSL,Credit card,NO 
CUST108083,27.0,60.81,Month-to-month,DSL,Credit card,No
CUST106197,12.0,100.95,Month-to-month,Fiber optic,Mailed check,No
CUST106156,13.0,101.54,One year,Fiber optic,Bank transfer,Yes
CUST108173,29.0,65.42,Month-to-month,Fiber optic,Bank transfer,No
CUST109011,20.0,107.37,Month-to-month,Fiber optic,Mailed check,NO 
CUST107056,35.0,88.22,Month-to-month,No,Mailed check,No
CUST108801,12.0,37.34,One year,No,Mailed check,No
CUST100176,9.0,67.39,Month-to-month,DSL,Credit card,No
CUST102393,2.0,65.95,Month-to-month,Fiber optic,Mailed check,No
CUST102625,14.0,102.14,Month-to-month,No,Bank transfer,No
CUST109626,35.0,111.85,Month-to-month,Fiber optic,Electronic check,Yes
CUST101393,11.0,9999.0,Month-to-month,Fiber optic,Mailed check,Yes
CUST106221,25.0,31.77,Month-to-month,Fiber optic,Bank transfer,No
CUST106779,39.0,112.68,One year,Fiber optic,Bank transfer,No
CUST105204,21.0,80.85,Two year,DSL,Electronic check,No
CUST110462,29.0,41.82,Two year,DSL,Credit card,No
CUST110439,48.0,80.0,Month-to-month,Fiber optic,Electronic check, yes
CUST101474,53.0,84.62,Month-to-month,Fiber optic,,No
CUST100692,27.0,58.71,Month-to-month,Fiber optic, electronic check ,No
CUST103873,24.0,76.46,Month-to-month,DSL,,Yes
CUST102060,36.0,112.68,One year,No,Electronic check,No
CUST106354,14.0,37.73,,DSL,Credit card,No
CUST106664,70.0,23.64,Two year,Fiber optic,Credit card,No
CUST106124,7.0,100.17,Month-to-month,No,Electronic check,No
CUST103646,11.0,48.19,Month-to-month,No,Mailed check,
CUST106405,1.0,71.47,Month-to-month,No,Credit card,No
CUST106206,10.0,unknown,One year,Fiber optic,Mailed check,No
CUST110640,59.0,44.77,One year,No,Bank transfer,No
CUST105703,6.0,107.91,Month-to-month,DSL,Bank transfer,
CUST101722,6.0,86.5,Month-to-month,Fiber optic,Credit card,Yes
CUST101378,5.0,27.88,Month-to-month,DSL,Mailed check,
CUST106317,9.0,90.59,Two year,DSL,Electronic check,No
CUST101419,72.0,52.63,Two year,Fiber optic,Credit card,Yes
CUST106944,N/A,65.72,Month-to-month,Fiber optic,Mailed check,NO 
CUST109849,20.0,24.75,,Fiber optic,Electronic check,
CUST107511,8.0,64.2,Two year,No,Credit card,No
CUST108820,42.0,91.0,Month-to-month,DSL,Bank transfer,
CUST106146,2.0,20.98,Month-to-month,DSL,Electronic check,No
CUST109410,13.0,94.97,,Fiber optic,Electronic check, yes
CUST107485,71.0,35.17,One year,No,Electronic check,Yes
CUST108965,6.0,50.42,Month-to-month,No,Electronic check,No
CUST105459,18.0,,Month-to-month,DSL,Mailed check,No
CUST108128,20.0,25.04,Month-to-month,No,Bank transfer,
CUST105647,26.0,116.72,Two year,No,Electronic check,No
CUST104468,2.0,55.01,Month-to-month,No,Mailed check,No
CUST108477,48.0,107.32,Month-to-month,DSL,Credit card,No
CUST108739,24.0,27.6,One year,DSL,Electronic check,
CUST100012,52.0,88.24,One year,Fiber optic,Credit card,Yes
CUST105592,43.0,111.18,Month-to-month,Fiber optic,Electronic check,No
CUST104592,26.0,,Month-to-month,Fiber optic,Credit card,Yes
CUST108039,10.0,59.42,Month-to-month,No,Bank transfer,No
CUST110820,23.0,93.38,Month-to-month,Fiber optic, electronic check ,No
CUST106305,,37.14,Month-to-month,DSL,Electronic check,
CUST107885,22.0,71.32,One year,Fiber optic,Bank transfer,Yes
CUST102476,12.0,93.65,One year,Fiber optic,Mailed check,No
CUST103396,10.0,24.48,Month-to-month,No,Mailed check,No
CUST105098,100.0,64.84,Month-to-month,DSL,Credit card,Yes
CUST104970,24.0,77.66,Two year,Fiber optic,Bank transfer,No
CUST104979,4.0,99.12,Month-to-month,Fiber optic,Electronic check,No
CUST107086,6.0,106.27,One year,No,Electronic check,Yes
CUST110276,34.0,41.98,Month-to-month,DSL,Credit card,No
CUST108094,14.0,44.61,Month-to-month,Fiber optic,Mailed check,NO 
CUST107759,41.0,79.48,One year,DSL,Electronic check,No
CUST103045,13.0,96.76,Month-to-month,No,Bank transfer,No
CUST105610,1.0,75.35,Two year,Fiber optic,Mailed check,No
CUST100615,N/A,,Two year,Fiber optic,Mailed check,No
CUST103189,23.0,,Month-to-month,No,Credit card,No
CUST105786,31.0,34.18,Month-to-month,No,Credit card,No
CUST101716,10.0,99.88,Two year,No,Credit card,No
CUST100292,5.0,83.12,Month-to-month,Fiber optic,Bank transfer,No
CUST106493,,41.53,Month-to-month,DSL,Electronic check,No
CUST109542,24.0,42.2,Month-to-month,No,Mailed check,No
CUST106808,45.0,89.78,Month-to-month,Fiber optic,Credit card,No
CUST106019,6.0,91.35,One year,DSL,Electronic check,NO 
CUST102348,23.0,76.03,Two year,No,Electronic check,No
CUST108316,28.0,62.28,One year,Fiber optic,Mailed check,No
CUST105082,,66.27,One year,Fiber optic,Mailed check,No
CUST107299,10.0,,Month-to-month,DSL,Bank transfer,NO 
CUST106254,10.0,84.39,Month-to-month,DSL,Credit card,No
CUST109438,43.0,30.67,Month-to-month,Fiber optic, electronic check ,
CUST104068,30.0,,Month-to-month,No,Credit card,No
CUST107356,39.0,115.18,Month-to-month,No,Mailed check,Yes
CUST105883,10.0,62.07,One year,Fiber optic,Electronic check,No
CUST105720,37.0,76.01,One year,,Electronic check,No
CUST103981,55.0,85.95,One year,,Electronic check,No
CUST105368,22.0,21.21,Month-to-month,Fiber optic,Bank transfer,Yes
CUST104369,17.0,114.98,Two year,DSL,Bank transfer,No
CUST101668,N/A,85.01,Month-to-month,Fiber optic,Bank transfer,No
CUST108256,41.0,76.97,,DSL,Bank transfer,No
CUST106474,4.0,23.06,Month-to-month,No,Credit card,Yes
CUST105140,,91.23,Month-to-month,DSL,Mailed check,No
CUST103922,21.0,77.08,Month-to-month,No,Mailed check,No
CUST106919,,57.2,One year,No,Mailed check,Yes
CUST107089,40.0,21.75,Two year,DSL,Credit card,No
CUST100005,34.0,117.24,month to month,,Electronic check,No
CUST110672,87.0,111.37,,DSL,Electronic check,No
CUST110541,0.0,72.98,Two year,Fiber optic,Mailed check,Yes
CUST101196,20.0,115.2,Two year,Fiber optic,Bank transfer,Yes
CUST106711,32.0,,Two year,Fiber optic,Electronic check,Yes
CUST107593,16.0,89.02,Month-to-month,No,Credit card,
CUST109179,8.0,101.11,Month-to-month,DSL,Mailed check,
CUST103500,13.0,36.18,Two year,Fiber optic,Electronic check,No
CUST103632,,86.12,Month-to-month,DSL,Credit card,No
CUST103790,11.0,99.11,Month-to-month,DSL,Bank transfer,No
CUST108975,10.0,52.91,Two year,Fiber optic,Bank transfer,No
CUST110094,13.0,23.17,One year,No,Electronic check,No
CUST107182,21.0,101.89,Month-to-month,DSL,,No
CUST102316,42.0,9999.0,month to month,Fiber optic,Credit card,No
CUST107769,4.0,90.72,One year,DSL,Credit card,NO 
CUST108963,22.0,27.95,Month-to-month,Fiber optic,,No
CUST106907,21.0,28.15,Month-to-month,Fiber optic,Electronic check,No
CUST104331,54.0,30.97,Month-to-month,Fiber optic,Mailed check,No
CUST102997,12.0,30.33,Two year,DSL,Mailed check,No
CUST105672,19.0,unknown,One year,DSL,Electronic check,No
CUST107730,28.0,22.3,month to month,Fiber optic,Bank transfer,No
CUST105922,49.0,73.48,Month-to-month,Fiber optic,Bank transfer,No
CUST108513,21.0,91.23,Month-to-month,No,,No
CUST107167,66.0,90.58,Month-to-month,DSL,Bank transfer,No
CUST107107,4.0,89.58,,No,Bank transfer, yes
CUST105260,11.0,84.44,Month-to-month,Fiber optic,Electronic check,No
CUST104895,15.0,84.23,Two year,DSL,Electronic check,No
CUST102699,0.0,30.55,Month-to-month,Fiber optic,Electronic check,No
CUST104696,13.0,47.26,Month-to-month,No,Electronic check,No
CUST104705,20.0,91.92,Month-to-month,Fiber optic,Credit card,No
CUST107254,34.0,98.07,Month-to-month,,Electronic check,No
CUST107798,17.0,33.14,Month-to-month,No,Electronic check,No
CUST106467,13.0,114.2,Month-to-month,DSL,Credit card,No
CUST109471,31.0,82.34,Month-to-month,DSL,Bank transfer,No
CUST101433,24.0,,One year,DSL,Electronic check,No
CUST102269,15.0,9999.0,Two year,DSL,,NO 
CUST104628,1.0,47.51,One year,Fiber optic,Bank transfer,No
CUST105364,23.0,67.1,Month-to-month,,Electronic check,No
CUST109272,9.0,,month to month,No,Bank transfer,Yes
CUST106028,14.0,110.91,Two year,Fiber optic,Mailed check,No
CUST104556,41.0,115.23,Month-to-month,No,Electronic check,
CUST103121,12.0,23.28,One year,No,Mailed check,No
CUST109494,3.0,90.66,Month-to-month,No,Bank transfer,Yes
CUST104555,4.0,46.93,Two year,DSL,Electronic check,
CUST110003,34.0,85.22,Month-to-month,No,Mailed check, yes
CUST103974,3.0,94.38,Two year,DSL,Credit card,No
CUST106296,13.0,102.98,Month-to-month,DSL,Bank transfer, yes
CUST108702,42.0,39.77,One year,No,Bank transfer,No
CUST104709,5.0,,One year,DSL,Mailed check,No
CUST106625,23.0,25.67,,DSL,Credit card,Yes
CUST100353,7.0,56.62,Month-to-month,DSL,Electronic check,Yes
CUST110130,23.0,109.02,Month-to-month,DSL,Bank transfer,No
CUST107632,19.0,37.25,Month-to-month,Fiber optic,Mailed check,No
CUST108030,35.0,79.03,Month-to-month,Fiber optic,Mailed check,No
CUST106859,,37.92,Month-to-month,DSL,Bank transfer,No
CUST108332,27.0,70.43,Month-to-month,DSL,Mailed check,No
CUST107875,69.0,39.17,Month-to-month,DSL,Bank transfer,No
CUST101928,15.0,114.15,Month-to-month,Fiber optic,Bank transfer,No
CUST107246,15.0,95.33,Two year,DSL,Bank transfer,No
CUST110930,24.0,unknown,Month-to-month,No,,No
CUST105681,21.0,115.28,,DSL,Bank transfer,No
CUST107343,26.0,57.31,One year,Fiber optic,Credit card,Yes
CUST100362,20.0,69.76,One year,DSL,Mailed check,No
CUST100220,76.0,,Month-to-month,DSL,Electronic check,Yes
CUST110297,18.0,101.23,Month-to-month,Fiber optic,,
CUST110317,58.0,97.76,Two year,DSL,Bank transfer,Yes
CUST110762,18.0,95.07,Month-to-month,Fiber optic,Credit card,No
CUST102839,27.0,31.39,Two year,Fiber optic,Credit card,No
CUST101888,14.0,101.63,Month-to-month,No,Electronic check,Yes
CUST104444,39.0,118.55,Month-to-month,Fiber optic,Credit card,
CUST100724,10.0,67.15,Month-to-month,No,Electronic check,Yes
CUST104585,63.0,96.76,Two year,DSL,Credit card,NO 
CUST101750,6.0,109.85,Month-to-month,DSL,Electronic check,No
CUST104967,56.0,41.35,Month-to-month,No,Bank transfer,Yes
CUST100802,14.0,81.01,Month-to-month,DSL,Bank transfer,Yes
CUST102232,23.0,9999.0,month to month,No,Mailed check,No
CUST104873,13.0,26.96,Month-to-month,DSL,Mailed check,Yes
CUST102854,18.0,92.3,Month-to-month,Fiber optic, electronic check ,No
CUST107898,39.0,111.96,,DSL,Mailed check,No
CUST104436,21.0,117.76,Month-to-month,DSL,Bank transfer,No
CUST100068,20.0,24.78,One year,DSL,Bank transfer,No
CUST105009,6.0,27.57,One year,No,Bank transfer,Yes
CUST108412,10.0,118.48,Month-to-month,Fiber optic,Mailed check,No
CUST100695,12.0,31.92,Month-to-month,DSL,Bank transfer,No
CUST100221,9.0,52.36,Month-to-month,DSL,Electronic check,No
CUST110073,76.0,78.83,Month-to-month,DSL,Bank transfer,No
CUST100659,40.0,59.87,Two year,DSL, electronic check ,No
CUST103583,32.0,44.4,One year,No,Bank transfer,No
CUST105528,24.0,55.56,One year,Fiber optic,Bank transfer,No
CUST103232,12.0,41.79,Month-to-month,DSL,Mailed check,Yes
CUST108831,7.0,,Two year,Fiber optic,Credit card,Yes
CUST103100,6.0,68.34,Month-to-month,Fiber optic,Bank transfer,No
CUST105839,37.0,107.3,Two year,No,Credit card,No
CUST105934,52.0,,Month-to-month,Fiber optic,Mailed check,No
CUST105555,19.0,112.94,Month-to-month,DSL,Mailed check,Yes
CUST100936,,62.49,Two year,Fiber optic,Electronic check,Yes
CUST103444,16.0,104.08,Month-to-month,No,Credit card,No
CUST108275,64.0,69.69,One year,Fiber optic,Credit card,No
CUST101119,32.0,22.17,Month-to-month,No,Credit card,No
CUST104228,15.0,9999.0,Month-to-month,Fiber optic,Credit card,Yes
CUST106882,25.0,46.98,Month-to-month,Fiber optic, electronic check ,No
CUST100896,27.0,101.66,Month-to-month,DSL,Credit card,No
CUST103493,12.0,81.4,,Fiber optic,Bank transfer,No
CUST107655,33.0,unknown,Month-to-month,Fiber optic,Mailed check,No
CUST102667,7.0,63.65,Month-to-month,,Electronic check,No
CUST104210,14.0,114.61,One year,No,Bank transfer,Yes
CUST103242,11.0,59.57,month to month,DSL,Electronic check,Yes
CUST100734,17.0,89.36,month to month,DSL,Bank transfer,NO 
CUST107007,19.0,46.58,Month-to-month,Fiber optic,Mailed check,No
CUST110102,18.0,37.6,Month-to-month,Fiber optic,,
CUST109368,20.0,70.39,Month-to-month,No,,No
CUST101929,16.0,81.91,One year,DSL,Credit card,No
CUST100712,21.0,,Month-to-month,Fiber optic,Credit card,No
CUST104132,13.0,119.21,One year,No,Electronic check,No
CUST108126,8.0,69.65,Month-to-month,Fiber optic,Bank transfer,No
CUST107761,7.0,84.71,Month-to-month,Fiber optic,Electronic check,No
CUST104275,33.0,113.82,Month-to-month,Fiber optic,Credit card,Yes
CUST102686,13.0,63.02,Month-to-month,Fiber optic,Credit card,
CUST109255,23.0,104.33,Month-to-month,,Mailed check,No
CUST104590,43.0,,Month-to-month,No,Credit card,No
CUST105882,14.0,34.75,Month-to-month,Fiber optic,Credit card,No
CUST100883,4.0,51.92,Month-to-month,DSL,Electronic check,No
CUST105161,4.0,68.26,Two year,DSL,Credit card,No
CUST100368,5.0,34.76,One year,Fiber optic,Credit card,Yes
CUST107057,,47.84,Month-to-month,Fiber optic,Mailed check,No
CUST103948,10.0,,month to month,No,Credit card,No
CUST107670,27.0,110.62,Month-to-month,DSL,Electronic check,No
CUST101527,6.0,113.34,Month-to-month,No,Electronic check,No
CUST102211,28.0,71.37,Month-to-month,Fiber optic,Bank transfer,Yes
CUST105825,15.0,75.21,Month-to-month,DSL,Credit card,Yes
CUST107724,18.0,98.21,Month-to-month,DSL,Bank transfer,No
CUST107578,71.0,45.93,One year,Fiber optic,Bank transfer,No
CUST106111,33.0,109.99,Month-to-month,DSL,Mailed check,Yes
CUST102815,59.0,41.48,Month-to-month,Fiber optic,Mailed check,Yes
CUST109514,48.0,93.67,Month-to-month,No,Bank transfer,No
CUST105563,12.0,96.28,Month-to-month,Fiber optic,Bank transfer,No
CUST102359,2.0,103.32,,Fiber optic,Mailed check,No
CUST101077,68.0,unknown,Month-to-month,Fiber optic,Electronic check,No
CUST102713,12.0,48.43,Month-to-month,Fiber optic,Electronic check,No
CUST104263,29.0,60.19,Two year,No,Electronic check,
CUST108579,37.0,107.53,Month-to-month,Fiber optic,Electronic check,No
CUST109175,7.0,unknown,One year,Fiber optic,Electronic check,No
CUST109039,8.0,50.37,One year,Fiber optic,Credit card,No
CUST107740,16.0,22.3,Month-to-month,No,Mailed check,No
CUST101417,12.0,98.26,Month-to-month,DSL,Credit card,No
CUST101462,32.0,37.0,One year,Fiber optic,Bank transfer,Yes
CUST110372,2.0,31.65,Month-to-month,No,Electronic check,No
CUST107775,2.0,99.35,Month-to-month,Fiber optic,Bank transfer,No
CUST104439,21.0,55.56,One year,Fiber optic,Electronic check,No
CUST100950,5.0,30.76,Month-to-month,No,Credit card,Yes
CUST102299,34.0,64.44,Month-to-month,Fiber optic,Credit card,No
CUST110111,32.0,60.06,One year,DSL,Bank transfer,No
CUST108012,10.0,,One year,DSL,Mailed check,No
CUST105676,16.0,96.62,month to month,DSL,Electronic check,No
CUST105495,14.0,53.53,Month-to-month,DSL,Credit card,No
CUST104937,4.0,41.38,Month-to-month,DSL,Bank transfer,Yes
CUST108532,,33.41,,Fiber optic,,No
CUST106838,51.0,74.9,Month-to-month,Fiber optic, electronic check ,Yes
CUST100295,13.0,unknown,Two year,No,Bank transfer,No
CUST104333,103.0,57.41,Two year,,Credit card,No
CUST106378,8.0,117.02,One year,Fiber optic,Electronic check,No
CUST105489,34.0,,Month-to-month,No,Mailed check,No
CUST103378,18.0,83.98,One year,Fiber optic,Mailed check,No
CUST100415,17.0,59.33,Month-to-month,Fiber optic,Credit card,Yes
CUST108673,21.0,101.48,Month-to-month,DSL,Credit card,No
CUST104039,18.0,44.72,Month-to-month,Fiber optic,Mailed check,NO 
CUST109010,18.0,83.03,Month-to-month,Fiber optic,Mailed check,No
CUST104787,37.0,unknown,Month-to-month,Fiber optic,Mailed check,No
CUST101733,19.0,40.35,One year,No,Mailed check,Yes
CUST106798,11.0,40.76,Two year,Fiber optic,,No
CUST105632,14.0,60.11,Month-to-month,Fiber optic,Bank transfer,Yes
CUST106040,3.0,116.37,Month-to-month,Fiber optic,Electronic check,No
CUST109448,44.0,80.13,Month-to-month,DSL,Bank transfer,Yes
CUST107528,40.0,113.42,Month-to-month,No,Bank transfer,No
CUST110142,38.0,39.38,,DSL,Credit card,No
CUST109906,39.0,103.16,One year,Fiber optic,Electronic check,Yes
CUST105046,8.0,76.04,Two year,No,Credit card,Yes
CUST104190,18.0,9999.0,,DSL,Mailed check,
CUST109444,8.0,92.98,,No,Credit card,No
CUST107009,9.0,55.01,Month-to-month,DSL,Electronic check,No
CUST107193,9.0,77.54,Month-to-month,DSL,Electronic check,No
CUST109993,20.0,109.87,One year,DSL,,No
CUST107301,30.0,,Month-to-month,Fiber optic,Mailed check,
CUST101101,10.0,94.68,One year,DSL,Mailed check,NO 
CUST101804,16.0,116.42,Month-to-month,Fiber optic,Mailed check,No
CUST102887,7.0,114.65,One year,DSL,Credit card,No
CUST109925,30.0,69.58,One year,Fiber optic,Bank transfer,No
CUST100169,,97.94,One year,Fiber optic,Credit card,No
CUST110753,16.0,76.45,One year,DSL,Electronic check,
CUST103718,18.0,112.8,Month-to-month,DSL,Electronic check,Yes
CUST105091,26.0,97.14,Month-to-month,Fiber optic,Credit card,
CUST110116,60.0,99.36,Month-to-month,DSL,Bank transfer,No
CUST103491,30.0,35.26,Month-to-month,DSL,Electronic check,No
CUST110010,24.0,89.06,Two year,DSL,Bank transfer,Yes
CUST108554,18.0,112.94,Month-to-month,Fiber optic,Mailed check,No
CUST102556,34.0,41.6,Month-to-month,Fiber optic,Bank transfer,No
CUST102041,36.0,31.12,Month-to-month,No,Bank transfer, yes
CUST106653,53.0,112.08,Month-to-month,Fiber optic,Credit card,No
CUST101297,32.0,117.14,Month-to-month,No,Bank transfer,No
